STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00013969,Netaji Subhash Chandra Bose International Airport,05-04-2015,14.54,,,0,,53,57,49,,,160,170,,25.1,31.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-04-2015,11.86,,,0,,60,83,53,,,170,160,,21,31.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-04-2015,11.18,,,0,,78,91,67,,,170,170,,19.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-04-2015,12.3,,,0.2,,75,85,66,,,140,150,,32,40.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-04-2015,14.99,,,0.02,,68,72,42,,,350,310,,25.1,36,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-04-2015,3.58,,,0,,51,71,32,,,120,130,,12.1,14.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-04-2015,10.07,,,0.04,,59,65,53,,,160,170,,30,36,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-04-2015,12.97,,,0.02,,67,84,62,,,170,180,,23,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-04-2015,12.3,,,0.64,,63,64,52,,,50,50,,23.9,31.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-04-2015,7.61,,,0.06,,56,63,51,,,110,90,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-04-2015,7.61,,,0,,60,71,54,,,140,140,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-04-2015,9.62,,,0,,64,82,52,,,130,140,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-04-2015,7.61,,,0.51,,67,74,59,,,270,270,,21,27.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-04-2015,7.83,,,0,,67,77,52,,,310,300,,21,34,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-04-2015,8.72,,,0.01,,59,70,44,,,350,350,,31.1,38.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-04-2015,8.28,,,0,,52,66,41,,,350,360,,21.9,29.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-04-2015,7.16,,,0,,60,75,47,,,230,250,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-04-2015,11.63,,,0.01,,59,65,50,,,90,80,,21.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-04-2015,12.3,,,0,,57,69,50,,,140,90,,17,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-04-2015,14.54,,,0,,64,75,58,,,170,160,,25.9,38,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-04-2015,10.74,,,0,,69,81,55,,,60,220,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-04-2015,16.11,,,0.16,,59,66,52,,,80,60,,25.9,33.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-04-2015,11.86,,,0.5,,54,61,50,,,50,50,,29.1,36,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-04-2015,4.92,,,0,,56,70,47,,,350,360,,14.1,17,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-04-2015,3.8,,,0,,58,76,40,,,330,350,,15,19.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-04-2015,3.8,,,0,,62,79,42,,,120,110,,10.1,13,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-05-2015,6.93,,,0,,66,79,49,,,140,150,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-05-2015,8.95,,,0,,69,82,61,,,210,220,,17,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-05-2015,10.51,,,0,,73,83,63,,,210,210,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-05-2015,10.07,,,0,,73,84,62,,,160,160,,21.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-05-2015,12.75,,,0.99,,69,78,61,,,150,140,,28,38,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-05-2015,15.66,,,1.42,,66,77,60,,,150,150,,32,42.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-05-2015,8.28,,,0.41,,71,78,62,,,110,110,,21,28,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-05-2015,6.04,,,0.95,,67,79,58,,,250,230,,23.9,36.9,1,1,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-05-2015,10.51,,,0.02,,66,72,62,,,100,110,,35.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-05-2015,9.84,,,0.31,,69,77,51,,,150,150,,23,29.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-05-2015,8.28,,,0,,56,69,44,,,350,350,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-05-2015,6.71,,,0,,58,71,43,,,100,40,,14.1,19,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-05-2015,12.53,,,0.29,,57,64,51,,,140,140,,23,28,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-05-2015,10.07,,,0.02,,68,81,60,,,150,150,,21,30,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-05-2015,12.97,,,0.14,,73,82,64,,,210,210,,25.9,35.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-05-2015,9.4,,,0.41,,73,81,63,,,150,160,,23,33.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-05-2015,6.04,,,0,,71,83,62,,,210,210,,15,21,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-05-2015,10.51,,,0,,70,78,57,,,30,40,,19.9,25.1,1,1,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-05-2015,15.66,,,1.62,,60,61,55,,,70,70,,30,36.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-05-2015,12.3,,,0.11,,57,61,47,,,350,340,,19.9,23.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-05-2015,6.93,,,0,,54,66,43,,,30,110,,15,17,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-05-2015,8.28,,,0.42,,56,63,49,,,150,140,,16.1,19.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-05-2015,11.41,,,2.11,,60,66,57,,,10,20,,30,36,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-05-2015,6.93,,,0.4,,63,67,61,,,130,130,,21,25.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-05-2015,8.72,,,0,,69,80,60,,,160,150,,21,27.1,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-05-2015,6.04,,,0.07,,68,79,59,,,150,220,,14.1,19,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-05-2015,5.59,,,0,,72,84,59,,,130,120,,17,21,1,1,1,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-05-2015,9.62,,,0.49,,72,80,65,,,100,330,,18.1,27.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-05-2015,4.47,,,0,,73,78,66,,,120,150,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-05-2015,11.41,,,0.02,,64,69,58,,,350,350,,23,30,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-05-2015,5.82,,,0,,65,74,59,,,110,110,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-06-2015,6.04,,,0,,66,79,54,,,100,120,,14.1,19,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-06-2015,12.75,,,0,,75,89,65,,,160,150,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-06-2015,14.54,,,0,,80,90,70,,,160,150,,23.9,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-06-2015,11.86,,,0,,81,90,71,,,150,140,,23.9,32,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-06-2015,8.28,,,0,,80,91,70,,,130,110,,17,35.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-06-2015,7.38,,,0,,82,92,71,,,150,150,,15,23,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-06-2015,8.72,,,0,,84,95,72,,,210,220,,21,29.1,,,1,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-06-2015,4.47,,,0,,77,87,69,,,50,,,8.9,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-06-2015,5.82,,,0,,93,96,82,,,150,,,14.1,,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-06-2015,8.95,,,0,,87,98,73,,,160,150,,19.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-06-2015,10.51,,,0,,86,94,78,,,160,210,,19.9,31.1,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-06-2015,6.71,,,1.53,,77,85,68,,,330,300,,19.9,31.1,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-06-2015,7.83,,,0.08,,72,81,67,,,120,120,,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-06-2015,11.18,,,0.01,,78,87,71,,,150,150,,19.9,25.9,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-06-2015,6.71,,,0,,78,88,72,,,150,160,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-06-2015,5.82,,,0,,76,85,68,,,160,,,10.1,,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-06-2015,6.49,,,0,,76,82,72,,,150,110,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-06-2015,9.62,,,0,,76,84,71,,,30,360,,25.9,38,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-06-2015,5.82,,,0,,78,90,67,,,130,150,,14.1,19,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-06-2015,8.95,,,0,,85,94,76,,,210,210,,21.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-06-2015,9.17,,,0,,83,91,74,,,170,160,,17,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-06-2015,10.96,,,0,,83,94,75,,,220,220,,25.9,36,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-06-2015,8.28,,,0,,85,95,73,,,210,210,,17,25.1,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-06-2015,9.62,,,0,,86,96,75,,,220,210,,19.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-06-2015,9.4,,,0,,86,97,75,,,210,200,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-06-2015,8.05,,,0,,84,88,70,,,10,10,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-06-2015,6.26,,,0,,76,89,61,,,30,360,,15,19.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-06-2015,7.16,,,0,,80,97,65,,,210,210,,17,23,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-06-2015,4.92,,,0,,83,94,65,,,30,360,,18.1,21,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-06-2015,4.92,,,0,,81,99,65,,,230,190,,13,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-07-2015,11.41,,,0.03,,88,100,78,,,210,210,,23,34,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-07-2015,6.71,,,0,,84,92,72,,,20,30,,21,25.1,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-07-2015,6.49,,,0,,79,90,66,,,360,360,,19.9,25.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-07-2015,7.38,,,0,,78,91,65,,,150,160,,14.1,18.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-07-2015,9.62,,,0,,84,97,74,,,150,170,,18.1,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-07-2015,9.4,,,3.17,,86,94,71,,,360,10,,32,44.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-07-2015,11.63,,,0.15,,70,73,64,,,40,40,,23,29.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-07-2015,4.92,,,0.12,,67,73,64,,,30,30,,13,15,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-07-2015,6.26,,,0.42,,72,80,67,,,100,70,,15,19.9,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-07-2015,8.5,,,0,,78,89,72,,,160,170,,16.1,23,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-07-2015,10.96,,,0,,83,93,76,,,210,210,,21,30,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-07-2015,8.72,,,0,,85,96,76,,,180,180,,15,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-07-2015,6.93,,,0,,87,98,77,,,190,210,,13,23,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-07-2015,9.17,,,0,,87,95,77,,,120,120,,21.9,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-07-2015,7.38,,,0,,88,97,78,,,150,150,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-07-2015,8.72,,,0,,86,97,75,,,210,180,,16.1,23.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-07-2015,7.83,,,0.01,,85,96,78,,,150,150,,19.9,25.1,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-07-2015,10.96,,,0,,88,98,78,,,210,180,,18.1,27.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-07-2015,6.93,,,0,,88,99,76,,,150,170,,16.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-07-2015,4.7,,,0,,87,96,76,,,240,250,,13,19.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-07-2015,3.58,,,0.28,,79,82,73,,,30,30,,23.9,31.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-07-2015,6.49,,,0,,78,89,70,,,100,90,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-07-2015,7.16,,,1.34,,81,95,71,,,330,320,,21.9,32,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-07-2015,5.82,,,0,,87,98,78,,,150,150,,16.1,19,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-07-2015,9.17,,,0,,87,95,77,,,140,150,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-07-2015,8.28,,,0,,87,95,78,,,140,150,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-07-2015,8.05,,,0,,86,98,76,,,150,150,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-07-2015,8.72,,,0,,88,98,78,,,160,170,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-07-2015,10.51,,,0,,86,96,76,,,10,10,,31.1,36.9,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-07-2015,8.72,,,0.49,,78,87,71,,,340,360,,23.9,32,1,1,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-07-2015,5.37,,,0,,80,93,71,,,140,120,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-08-2015,3.8,,,0,,82,93,72,,,150,160,,15,17,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-08-2015,6.26,,,0,,82,91,71,,,210,250,,16.1,34,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-08-2015,6.26,,,0,,82,93,73,,,110,150,,14.1,18.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-08-2015,7.83,,,0.31,,78,84,72,,,120,110,,17,21.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-08-2015,6.71,,,0,,80,93,73,,,20,90,,25.1,36.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-08-2015,10.51,,,0,,83,94,74,,,110,130,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-08-2015,8.05,,,0,,87,98,75,,,110,110,,15,19.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-08-2015,7.61,,,0,,89,102,79,,,170,180,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-08-2015,6.04,,,0,,89,100,74,,,160,160,,14.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-08-2015,4.47,,,0.02,,84,92,74,,,50,50,,16.1,21.9,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-08-2015,9.17,,,0,,81,89,69,,,40,20,,17,23.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-08-2015,5.37,,,0,,76,86,62,,,80,100,,14.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-08-2015,7.38,,,0,,76,92,62,,,120,140,,14.1,21,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,14-08-2015,7.61,,,0,,80,91,71,,,120,120,,13,17,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,15-08-2015,6.93,,,0,,79,92,63,,,130,130,,16.1,21.9,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,16-08-2015,6.71,,,0,,79,94,62,,,150,140,,17,21,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,17-08-2015,7.16,,,0,,83,96,70,,,150,320,,13,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,18-08-2015,8.72,,,0.95,,81,93,70,,,30,20,,25.1,30,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,19-08-2015,8.28,,,0.31,,70,76,59,,,10,10,,21,25.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,20-08-2015,6.04,,,0,,68,82,54,,,150,160,,17,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,21-08-2015,9.4,,,0.45,,71,82,66,,,230,240,,21.9,31.1,1,,1,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,22-08-2015,10.96,,,0.64,,76,88,66,,,210,220,,28,38,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,23-08-2015,11.18,,,0,,75,79,65,,,30,30,,31.1,38,,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,24-08-2015,4.47,,,0,,70,83,58,,,100,80,,12.1,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,25-08-2015,7.16,,,0,,69,86,53,,,150,140,,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,26-08-2015,8.05,,,0,,78,91,67,,,140,130,,15,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,27-08-2015,13.87,,,0,,79,88,71,,,120,120,,31.1,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,28-08-2015,10.07,,,0.01,,76,83,71,,,160,160,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,29-08-2015,5.14,,,0,,76,84,65,,,340,350,,16.1,19.9,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,30-08-2015,4.7,,,0,,73,88,61,,,120,130,,12.1,15,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,31-08-2015,9.4,,,0,,80,96,67,,,150,150,,18.1,27.1,1,,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,01-09-2015,9.84,,,0,,83,93,72,,,150,150,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,02-09-2015,10.51,,,0,,83,94,73,,,150,160,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,03-09-2015,9.4,,,0,,83,94,74,,,160,150,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,04-09-2015,9.62,,,0,,83,94,74,,,150,150,,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,05-09-2015,12.53,,,0,,85,95,75,,,150,150,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,06-09-2015,11.41,,,0,,87,99,78,,,150,150,,21,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,07-09-2015,10.51,,,0,,88,100,77,,,150,160,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,08-09-2015,6.71,,,0.04,,84,91,69,,,30,30,,23,28,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,09-09-2015,3.58,,,0,,74,88,65,,,150,160,,10.1,14.1,1,1,,,,,,1,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,10-09-2015,6.71,,,0.01,,78,90,65,,,310,330,,28,40,,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,11-09-2015,9.4,,,0.24,,73,81,58,,,130,130,,29.1,33.1,1,,1,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,12-09-2015,5.59,,,0,,64,78,50,,,120,120,,14.1,17,1,,,,,,,,,,,,,,,,,,,,,
USW00013969,Netaji Subhash Chandra Bose International Airport,13-09-2015,13.87,,,0,,70,84,60,,,150,150,,21.9,29.1,,,,,,,,,,,,,,,,,,,,,,
